From,To,Date,Time,Subject,URL,Body
However, failure to update your records will result in account suspension.   
Please update your records on or before July 09, 2005. 
Once you have updated. your account records, your PayPal session will not
  be interrupted and will continue as normal. 
To update your PayPal records click on the following link: 
https://www.paypal.com/cgi-bin/webscr?cmd=_login-run 

Thank you for using Paypal ! 
  The PayPal Update Team. 
Accounts Management As outlined in our User Agreement, PayPal will 
  periodically send you information about site changes and enhancements.


PayPal Email ID PP243





"

"""Postbank"" <support@postbank.de>","""Kunde"" <user@example.com>","Thu, 7 Jul 2005 13:03:26 +0000",13:03:26,Warnung der Banksicherheitsdienst hinsichtlich der Internet - Misstaeter,"http://219.240.142.59:8081/logo.jpg""","

Postbank





	
		
		
			
				
					
				
				
					
				
				
					
				
				
					
				
				
					

Sehr geehrter Kunde!
Wir sind erfreut, Ihnen mitzuteilen, dass Internet - Ueberweisungen ueber unsere Bank noch sicherer geworden sind! 
Leider wurde von uns in der letzten Zeit, trotz der Anwendung von den TAN-Codes, eine ganze Reihe der Mitteldiebstaehle von den Konten unserer Kunden durch den Internetzugriff festgestellt.
Zur Zeit kennen wir die Methodik nicht, die die Missetaeter fuer die Entwendung der Angaben aus den TAN - Tabellen verwenden. Um die Missetaeter zu ermitteln und die Geldmittel von unseren Kunden unversehrt zu erhalten, haben wir entschieden, aus den TAN - Tabellen von unseren Kunden zwei aufeinanderfolgenden Codes zu entfernen. 
Dafuer muessen Sie unsere Seite besuchen, wo Ihnen angeboten wird, eine spezielle Form auszufuellen. In dieser Form werden Sie ZWEI  FOLGENDE TAN - CODEs, DIE SIE NOCH NICHT VERWENDET HABEN, EINTASTEN.

Achtung! Verwenden Sie diese zwei Codes in der Zukunft nicht mehr!
Wenn bei der Mittelueberweisung von Ihrem Konto gerade diese
TAN - Codes verwendet werden, so wird es fuer uns bedeuten, dass von Ihrem Konto eine nicht genehmigte Transitaktion ablaeuft und Ihr Konto wird unverzueglich bis zur Klaerung der Zahlungsumstaende gesperrt.    



Diese Massnahme dient Ihnen und Ihrem Geld zum Schutze! Wir bitten um Entschuldigung, wenn wir Ihnen die Unannehmlichkeiten bereitet haben. 

Mit freundlichen Gruessen,
Bankverwaltung

				
					
				
				
					
				
				
					í«Œ© 2004 Deutsche Postbank AG
				
				
					
				
			
		
			
	




"

Lasalle Bank <unlock@lasallebank.com>,user@example.com,"Thu, 7 Jul 2005 19:36:51 -0400",19:36:51,Important NOTICE,"http://www.lasallebank.com/templates/images/lasalle_logo.gif""","






Dear LaSalle Bank customer









 
Dear LaSalle Bank customer,
 
We 
recently noticed one or more attempts to login intro your LaSalle Bank online 
banking account for a foreign IP address and we have reasons to believe that 
your account was hijacked by a third party without your notification.
 
            If you recently 
logged intro your account while traveling to a foreign country, the unusual 
login attempts may have been made by you.
 
            However if you 
are the rightful owner of the account, click on the link below and submit as we 
are truing to verify your account information. (In case you are not enrolled use 
your Social Security number as you User ID and the first six digits of your 
Social Security number as a password).
 

https://lasallebank.com/online/secure_account.jsp
